CONGRUENT1,CONGRUENT11,CONGRUENT12,CONGRUENT14,CONGRUENT16,CONGRUENT18,CONGRUENT19,CONGRUENT2,CONGRUENT4,CONGRUENT6,CONGRUENT8,CONGRUENT9
1.005214,0.777273,0.821038,0.421155,0.627927,0.587502,0.495084,0.519939,0.62236,0.654348,0.592691,0.561842
1.550443,0.899912,1.031508,0.810046,0.760984,0.780409,0.771743,0.947651,0.732207,0.938365,0.906284,0.835477
0.902143,1.011597,0.966894,1.744747,1.322235,1.567633,1.073597,0.769438,1.070987,1.855452,1.089379,1.407894
2.317504,1.276612,1.858048,1.059143,1.264617,1.118037,0.962275,1.341804,1.360573,1.06581,0.975141,0.8491
0.903132,0.594608,0.600517,0.669515,0.877287,0.655978,0.67457,0.699188,0.940984,0.883279,0.752742,0.577335
0.767991,0.778757,0.954272,0.725939,0.671749,0.982317,0.833908,0.637977,0.98501,1.187924,0.759514,0.768919
0.916606,0.574314,0.823099,0.903983,0.853513,0.783176,0.840855,0.633569,0.958216,0.788499,0.752465,0.726822
1.096899,0.78247,0.916402,0.588673,0.680949,0.896245,1.117244,0.724699,0.810993,0.899088,0.723313,0.737585
1.355416,0.804484,0.797586,0.819482,0.830288,1.156659,0.902755,0.803367,1.921817,2.40347,0.83939,0.836422
0.705102,0.527117,0.661921,0.621156,0.542931,0.445482,0.309127,0.539799,0.645114,0.858706,0.566723,0.489267
1.189176,0.984687,0.583891,0.920198,0.571081,0.660226,0.675224,0.501983,0.88942,0.534944,0.899797,0.759336
0.757077,0.661504,0.75557,0.739953,0.654424,0.571952,0.617833,0.560261,0.874202,0.553908,0.473145,0.574194
1.09294,0.755915,0.471984,0.964845,2.719204,0.735046,1.072303,0.854431,1.071816,0.741735,0.998115,0.955045
0.822009,0.921327,0.835554,0.845888,0.635959,0.623596,0.757067,0.719961,0.841653,1.012519,1.19544,0.672205
1.841323,1.380615,2.271413,0.881337,1.238393,1.009551,1.130506,1.342539,1.230513,1.162326,3.175219,1.202157
0.911795,1.039294,1.112638,1.060676,0.670842,0.732886,0.847703,0.906578,0.947877,0.914358,0.902981,1.051161
0.904628,0.700114,0.631257,0.9184,0.635107,0.615996,0.703144,0.549109,0.831911,0.83846,0.670461,0.802157
0.889429,0.70529,0.684532,0.61702,0.832167,0.56218,0.48674,0.622449,1.343503,0.720768,0.773969,0.621276
1.417666,1.221079,1.290435,0.631718,0.554319,0.393656,0.619684,1.017645,1.440679,0.770272,0.796533,0.663819
0.57336,0.750667,0.738931,0.649284,0.732702,0.547661,0.674346,0.571315,0.460364,0.836507,0.834529,0.775326
1.175191,1.733273,1.084674,0.720498,1.053952,0.809752,0.712019,1.166106,1.146846,0.849928,0.981747,0.875261
0.661617,0.54772,0.446879,0.462978,0.417523,0.427479,0.553267,0.463956,0.466142,0.616599,0.559323,0.557258
0.832905,0.632001,1.271128,0.416377,1.290542,0.433921,0.534886,0.447119,0.448048,0.498121,0.519957,0.497814
1.279695,1.658224,1.50087,1.288402,2.964881,2.035443,2.022576,0.805708,1.695087,1.837105,2.016682,0.688919
1.024692,0.679862,1.101121,0.686004,0.681205,0.552799,0.541749,0.733575,0.694415,0.68434,0.766826,0.795349
1.030166,1.554315,1.107447,1.65576,1.174579,0.988329,1.023134,0.905629,0.866918,2.208501,1.027404,0.988769
0.895994,0.625635,0.650517,0.625829,0.650402,0.789171,0.689018,0.597961,1.133143,0.729368,0.643296,0.670369
0.935983,0.822436,0.345776,0.744927,0.775207,0.720902,1.515357,1.307956,0.970731,1.225218,1.00587,1.383287
0.924692,1.471866,1.12581,0.667035,0.732557,0.631954,1.205285,0.699073,0.685518,1.614233,1.087594,0.937536
1.168636,0.754645,2.58936,1.711295,1.270994,1.384705,1.031685,1.017883,0.906591,1.42301,0.803196,1.956773
0.747248,0.981851,0.851976,0.982559,0.894472,1.215931,0.704451,0.687048,0.921851,1.375413,1.102141,1.243917
0.752194,1.005421,0.562436,0.789762,0.627948,0.621649,0.554008,0.584884,0.889234,1.107473,0.649546,0.720332
1.379482,1.344352,0.817439,0.869251,1.050137,0.640268,0.857541,0.797194,1.887647,1.523457,1.23079,0.970798
1.045457,0.632215,0.72233,0.553647,0.650347,1.284493,0.856236,0.397191,1.149523,1.168437,0.986756,1.114084
0.633347,0.623029,0.658714,0.481399,0.529858,0.53776,0.760138,0.699935,0.744324,0.622948,0.964995,0.737577
1.208653,0.770412,0.758836,0.768491,0.743761,0.580681,0.472412,0.860646,1.073879,0.796428,0.86672,0.672849
0.595197,0.421244,0.389592,0.471671,0.434792,0.399465,0.413218,0.394353,0.521353,0.592693,0.584244,0.50003
0.5196,1.079888,1.38379,0.558063,0.656373,0.752408,0.973514,0.526533,0.980067,1.01896,0.539959,0.493232
2.334391,1.074262,1.523122,0.718101,2.126708,1.425049,1.940499,0.680476,2.253579,1.337752,1.058958,0.988859
0.746152,0.803818,0.552084,0.618899,0.726912,0.635217,0.494335,0.514678,0.545018,0.574676,0.471531,0.705955
0.888829,0.648123,0.443461,0.838644,0.711229,1.089384,1.555658,0.475508,1.028834,1.796461,0.899456,0.585236
0.747908,0.614732,0.575294,0.581483,0.793727,0.532649,0.561482,0.59936,0.793438,0.558678,0.701685,0.639485
0.604511,0.523149,0.529058,0.350673,0.439457,0.363474,0.355167,0.305699,0.42248,0.481384,0.497842,0.475102
1.076954,0.935517,0.703811,0.679088,0.925255,0.775499,0.778981,0.661199,0.757847,0.905151,0.711781,0.862825
0.427114,0.724326,0.494373,0.371571,1.015317,0.442901,0.47372,0.947273,0.533034,0.535611,0.448741,0.494461
0.989752,0.845942,0.964625,1.504318,1.002925,0.831414,0.834315,0.902593,1.12714,1.124008,1.144675,0.92875
0.982002,0.955154,1.891536,0.879531,1.70746,0.949532,4.102043,0.93079,1.045293,1.140527,0.669285,1.412354
0.948911,0.587415,0.647067,1.058157,0.675284,0.615346,0.480489,0.40392,0.702067,0.623473,0.715283,0.733602
0.905258,0.659043,0.841045,0.596495,0.584845,0.809728,0.644953,0.648816,0.830039,0.877044,0.924098,0.771452
1.311894,0.580994,0.623378,0.733827,0.581822,0.68378,1.1408,0.91942,0.820055,1.168765,0.696139,0.749229
0.460133,0.483671,1.132807,0.549588,0.820905,0.938503,0.483949,0.458642,0.570634,0.584881,0.577666,0.572429
1.138643,1.500318,1.031772,0.920146,0.666268,1.306835,0.666488,0.813206,1.343862,1.48115,1.155026,1.202428
1.112385,0.797924,0.505755,0.532828,0.650474,0.670185,0.744773,0.626895,0.752554,0.770061,0.694711,0.647963
0.615977,0.498706,0.585799,0.644974,0.516415,0.598063,0.624331,0.427538,0.796821,0.650165,0.828376,0.622952
0.903559,0.796612,0.53753,0.709548,0.661239,0.609494,0.655898,0.703076,0.915188,0.944918,1.105753,0.726256
1.070028,0.90531,0.529974,1.085152,0.750064,0.710908,0.643855,0.549869,0.608807,0.705207,0.646679,0.696835
1.041177,1.264297,0.743156,1.630241,0.735873,0.887751,0.914866,0.759061,0.957022,0.903584,0.958583,0.946919
1.093514,4.08058,0.606302,0.828802,1.73463,0.690565,1.133771,0.86854,0.827815,0.851633,2.275317,2.263471
0.862793,1.071571,0.95107,9.933877,1.869437,1.8187,3.554633,1.353948,1.590642,1.964542,1.955397,3.225378
0.772337,0.750657,0.481526,0.449166,0.783014,0.510222,0.73118,0.950394,0.545106,0.650896,0.880095,0.61088
1.348211,0.831562,0.801651,0.7968,1.518926,1.027983,2.081141,0.940108,0.943774,0.893844,1.019748,1.123484
0.781808,0.909495,0.540748,0.60335,1.559195,0.531166,0.533471,1.314565,0.772805,0.878306,0.645169,0.782239
1.136156,0.366456,0.450231,0.397677,0.514242,0.635914,0.59895,0.528177,0.71883,0.536447,0.893806,1.034788
0.953806,0.686678,0.737723,1.123977,0.743974,0.827319,0.728425,1.129321,0.856508,0.618949,0.895889,0.766152
1.842412,1.049901,1.930486,1.748767,1.378715,1.528068,0.993206,1.119661,1.084308,1.18298,0.912132,0.935801
0.674911,0.516966,0.374592,0.429736,1.135356,0.438377,0.408748,0.478873,0.429592,0.511139,0.589375,1.222531
2.190581,4.044903,3.631839,8.729905,7.176488,7.197645,1.318534,3.874015,1.932097,3.240862,7.359017,6.481209
0.829404,0.741899,0.527851,0.689364,1.07095,0.632858,0.526378,0.491705,0.910725,0.708508,0.734914,0.661146
1.030593,0.67449,0.596564,0.596177,1.643304,0.648264,0.780443,0.797631,0.691837,0.736715,0.685612,0.554679
0.61627,0.46037,0.432639,0.490812,0.597073,0.890685,0.440993,0.445336,0.79546,0.516476,0.387401,0.369749
0.532558,0.673701,0.619965,0.833093,0.567892,0.554512,0.68714,0.493423,0.554932,0.549192,0.500247,0.635078
0.7571,0.505767,0.616295,0.797537,0.590484,4.641679,1.527841,0.569998,0.653473,0.62598,0.625193,0.49187
1.162096,0.76969,0.645273,0.577076,1.441194,1.347913,0.791013,0.563313,0.54969,0.664784,0.82028,0.905217
1.538348,0.953865,0.815072,1.04571,0.658479,2.376184,0.756802,0.886977,1.224948,0.9404,1.105694,1.108934
0.471337,0.542278,0.717239,1.171725,0.831064,1.280126,0.090477,1.07772,0.784005,0.394373,0.558446,0.608006
0.822177,0.682793,0.383632,0.518623,0.51757,0.280824,0.330642,0.515482,0.631851,0.998884,0.448526,0.615927
0.607404,0.632457,8.860301,0.729177,1.401264,0.507434,0.647945,0.574943,0.705011,0.837226,0.768602,0.732357
0.857119,1.373609,0.945989,0.877658,0.941302,0.910889,1.805191,0.813249,1.056976,1.102313,1.994351,1.081058
0.667421,0.487278,0.702095,0.642577,0.723591,0.571971,0.504262,0.492331,0.606709,0.63336,0.659112,0.942708
0.779193,0.835976,0.633963,0.799875,0.726987,0.72442,0.616879,0.553395,0.623427,0.809277,0.656301,0.568918
0.763095,0.774929,0.872888,0.835248,0.559598,0.533864,0.732067,0.516362,0.725528,1.19251,0.611471,0.562936
1.165976,1.306364,0.806929,0.796671,1.037598,0.849793,1.016603,1.244449,1.146208,1.592582,1.258321,0.952164
1.035693,0.783798,0.745129,0.743535,0.77672,0.778369,0.645056,0.645427,0.742759,0.744428,0.709771,0.750369
1.091544,0.652704,0.65846,0.473836,0.670914,0.415076,0.495061,0.577071,0.740751,0.741477,0.935822,0.892749
0.718799,0.503612,0.435447,0.459058,0.408406,2.182966,0.632948,0.500626,0.740644,0.45705,1.552333,0.573065
1.139603,0.932485,0.7075,0.87965,1.345126,0.890845,1.036102,0.82244,1.001511,0.57129,0.802693,0.874117
1.147865,0.537827,0.75959,0.588873,0.714993,0.678009,0.683653,0.915942,0.97363,0.866289,0.922605,0.634221
1.170523,0.77285,1.113207,0.933022,0.791262,0.753978,0.725787,0.988147,0.774644,0.705985,0.819747,0.736946
0.639084,0.706738,0.440058,0.691342,0.59562,0.620773,0.6434,0.418696,0.523904,0.648652,0.546059,0.570221
0.959637,0.900558,1.075383,1.329739,0.920108,0.693532,1.18579,0.737583,1.623903,0.857333,0.842576,1.062177
0.877106,0.535769,0.413239,0.532735,0.497833,0.517533,0.493233,0.626711,0.47298,0.568137,0.534186,0.506934
0.695665,0.736991,0.685001,0.722451,0.605595,0.672464,0.603726,0.552191,0.84128,0.740774,0.976542,0.715038
0.750544,0.674256,0.558283,0.448504,0.468228,0.395515,0.419038,0.40508,0.774899,0.683745,0.735852,0.504649
0.898512,0.616575,0.517454,0.548085,0.52178,0.45088,0.498493,0.694174,0.530638,0.515484,0.782826,0.521017
0.940451,0.601599,0.806244,0.890381,0.766409,0.63287,0.670289,0.511728,0.642762,0.669229,0.710315,0.790574
0.806149,0.810322,0.546942,0.544597,0.705817,0.433803,0.470459,0.556911,0.936267,0.583043,0.703471,0.669561
0.632536,0.919801,0.653243,0.803939,0.704388,0.574646,0.551305,0.819781,0.969914,1.873819,5.556494,0.98783
1.093517,0.622678,0.900775,0.530819,0.942721,0.925585,0.674579,0.737595,0.768142,0.836186,1.032174,0.645705
0.71982,0.573973,0.685128,0.735843,0.499404,0.541729,0.548856,1.067375,1.303519,0.461551,0.688027,0.695828
0.782641,1.148983,0.956645,0.809086,0.974258,0.89481,1.225751,0.866913,0.947576,1.494942,1.15927,0.706387
0.964711,1.448932,4.956253,1.916493,1.277841,1.365905,5.131928,1.177275,1.556246,1.091199,2.52457,5.872669
1.406053,1.442701,1.419811,1.490359,0.865579,0.989274,0.993724,1.888838,1.673001,1.256783,2.536682,0.965289
1.263231,1.354484,0.703665,1.104387,0.897786,0.756586,0.838741,1.299128,0.686978,2.455935,1.809569,2.187958
0.815262,0.631217,0.523719,0.600481,0.498653,0.58259,0.484038,0.535475,0.51637,0.672372,0.635126,0.597043
0.873899,0.704784,0.870824,0.587508,0.931677,0.91458,1.113086,1.252277,1.254365,0.548284,0.699408,0.970246
0.671358,0.754673,0.989684,0.586022,0.654361,0.788584,2.269212,0.589302,0.936106,0.792224,0.663856,0.822147
0.918079,0.923552,0.746461,0.657526,0.879481,0.714792,0.720849,0.705286,0.83954,0.853729,0.934467,0.909658
1.089125,1.000928,0.789652,0.595511,0.979587,0.73352,1.584136,0.662215,0.826931,0.787057,0.858535,0.616216
2.254892,1.127243,0.494212,0.691426,0.122226,0.960751,2.718706,0.688823,0.995196,1.066244,2.15843,0.955696
0.577939,0.685205,1.002049,0.954172,0.675062,0.77151,0.829587,0.628469,0.7237,1.10889,1.110494,0.782505
1.887833,0.683058,0.746365,0.871334,0.721352,1.344885,0.737648,0.502042,0.741034,0.870387,0.899719,1.961257
0.489904,0.570334,0.514111,1.62094,0.684778,0.61492,0.421505,0.432788,0.552899,0.4901,0.63249,0.587887
0.878686,0.653777,0.51464,0.567233,0.623674,0.616134,0.66666,0.764472,0.903529,0.733961,0.594256,0.85295
1.08081,1.160839,0.627679,0.596016,0.54773,0.541427,0.623803,1.455929,0.841972,0.750154,0.758659,0.71999
1.022756,1.82776,0.996635,1.611688,0.727363,0.839715,0.809433,0.982257,0.766643,2.245804,0.700431,0.904256
0.53227,0.488335,0.500475,0.600482,0.571509,0.62426,0.504582,0.524919,0.595833,0.537923,0.444447,0.679886
0.777907,0.805501,0.843715,0.78348,0.619974,0.74029,0.530612,0.831109,1.074004,1.065901,1.169902,0.595287
1.012008,0.877956,0.751575,0.943827,0.551376,1.39797,0.953217,0.736997,0.843093,0.688363,0.94317,0.667556
0.80111,0.588165,0.567963,0.592343,1.071347,0.477666,0.506259,0.484677,0.590586,0.681747,0.670318,0.578401
0.771661,0.694226,0.63893,0.909612,0.812688,0.834063,0.79403,0.646553,0.926684,0.864706,0.878397,0.694592
0.948104,0.918929,0.546585,0.662483,0.721038,0.863183,0.699897,0.659631,0.805701,0.804019,1.122531,0.812224
0.916819,0.631869,0.665429,0.67818,0.621092,0.566786,0.629062,0.568872,0.667501,0.834134,0.834569,0.723925
0.736384,0.639793,1.241681,0.791202,0.741922,0.660532,0.736767,0.665292,0.720788,1.09153,0.792633,0.598672
0.874923,0.49308,0.496136,0.775863,0.648053,0.589219,0.534334,0.731852,0.68877,0.966378,0.709173,0.542062
0.776196,0.663247,0.871615,0.746419,0.712748,0.71808,0.670757,0.672001,0.986621,0.760051,0.725878,0.768842
0.864731,1.182251,1.026033,0.652283,0.910336,0.959877,0.730517,0.819427,0.782504,0.813776,0.707002,0.909236
0.788276,0.714816,1.178946,0.78591,0.818839,0.966026,1.389134,0.694395,1.280512,0.825554,1.264841,0.863264
0.842971,0.931899,0.936658,0.799735,0.768896,0.832982,0.797491,0.807207,0.844457,0.925015,0.807885,0.806401
1.178586,1.199814,0.805201,0.677128,1.273222,0.737189,0.810163,0.872791,1.145057,0.828499,1.021337,0.707789
1.025706,0.696965,1.732419,0.665704,0.863217,0.723847,0.669987,0.870123,0.824393,0.79573,0.853946,0.836732
1.080176,0.840243,0.741599,1.026845,0.942643,0.832678,0.870928,0.871613,1.040862,0.853592,0.938523,0.729916
0.632906,0.575351,0.429584,0.390248,1.195234,0.732513,0.457279,0.330051,0.583671,0.669375,0.711734,0.561262
0.78864,0.730125,0.634678,0.586429,0.721667,0.564545,0.449096,0.718084,1.065949,0.530023,0.633076,0.66621
1.081117,1.256757,1.750447,1.119307,0.794469,0.523901,0.482732,0.949773,0.897734,0.960447,0.853386,0.972247
0.889866,0.583953,0.776558,0.862482,0.749135,0.635513,0.955525,0.551663,2.220194,0.66709,1.652149,1.191339
0.562615,0.451075,0.443496,0.568564,0.586965,0.519,0.499333,0.440141,0.671295,0.534507,0.603496,0.632697
0.87266,0.493687,1.4776,0.690727,0.793921,0.909251,0.553859,0.658244,0.794059,1.438616,0.691294,1.091433
2.025818,1.771082,1.269429,0.949691,1.202529,0.785877,1.192641,1.975432,1.154515,1.245974,2.05688,1.571885
1.011758,0.98516,0.831346,1.048643,0.848128,0.9777,0.661594,1.290217,0.96149,0.742503,1.068663,0.984951
1.037565,0.767246,0.665203,0.630305,0.902109,0.66909,0.965695,0.791319,0.736607,0.71483,0.767777,0.690751
1.208791,0.895301,0.760562,0.770826,1.103566,0.919142,0.919793,0.781723,0.991493,4.842527,1.507309,0.979837
0.709417,0.618555,0.604068,0.654749,0.727642,0.645111,0.705525,0.55931,0.722947,0.820341,0.747669,0.667235
0.4507,1.011437,0.598528,0.798099,5.501537,0.620669,0.666156,0.371705,0.532512,0.632763,0.629669,0.585085
0.928149,0.980913,1.301165,0.643107,0.785483,1.827799,0.791419,0.612083,0.557288,0.7285,0.796248,0.799083
0.85595,0.875811,0.643609,0.804809,0.698301,0.693504,0.744313,0.45889,0.796774,0.967827,0.697759,0.685171
1.28179,0.913211,0.532686,0.509853,0.764478,0.720514,0.643012,0.929639,0.797023,0.496092,0.661162,0.478075
1.408824,2.554671,0.852652,0.765627,1.195583,0.974339,0.83555,0.869258,2.451968,1.162771,1.498021,1.848545
0.641088,1.706358,0.761419,0.827223,1.551989,1.231771,1.168568,0.319657,0.9497,0.786033,1.027996,0.652649
0.758594,0.633534,0.573211,0.386284,0.61197,0.63241,0.553852,0.613817,0.653921,0.80301,0.598381,0.787601
1.177403,1.12183,0.995452,0.780505,0.981166,0.774175,0.742002,0.653366,0.897553,0.870526,0.75813,0.774274
0.760484,0.908009,0.769273,0.746019,1.375831,0.487452,0.777015,0.637389,0.742218,0.653873,1.037551,0.850578
0.89216,0.633435,0.702618,0.767974,0.944432,0.588802,0.676874,0.559108,1.008684,0.745461,0.685809,0.830792
0.841091,1.351052,0.713896,1.07664,0.801345,1.277064,0.973061,0.50664,0.467995,0.912953,0.890876,1.008885
1.187461,0.830616,1.05776,1.892852,0.841413,0.751352,0.734593,0.796404,1.723366,0.70406,0.716343,1.007642
0.752938,1.130449,0.650261,0.673314,0.839837,0.667687,0.580694,0.586536,0.702597,0.605254,0.721621,0.661408
1.578012,0.703918,0.691264,0.729989,0.643064,0.536856,0.642754,0.827357,0.871549,0.567427,0.645444,0.587597
0.669788,0.4012,0.480148,0.459481,0.409281,0.54724,0.384498,0.408047,0.547376,0.4991,0.561078,0.463118
0.550746,0.55127,0.471367,0.592803,0.595982,0.676014,0.666507,0.570096,0.537388,0.716753,0.49692,0.59037
0.782817,0.659916,0.822162,0.670235,0.709992,0.817685,0.620901,0.733118,0.643505,0.670906,0.59331,0.72721
1.11571,0.885069,0.755178,0.773838,2.799061,2.575744,0.678611,1.608958,0.550007,0.602112,0.675552,0.706083
0.770933,0.576357,0.539713,0.529824,0.521963,0.498456,0.491914,0.539733,0.541823,0.494666,0.587176,0.685434
0.631986,0.455371,1.001725,0.355556,0.451803,0.584042,0.742588,0.411267,1.266271,0.336641,0.394728,0.479695
1.637411,1.084816,0.834212,0.778492,1.006288,1.689405,0.754745,1.016902,1.376014,1.08706,0.709836,0.953723
0.700513,0.519179,0.425614,0.587309,0.501413,0.338447,0.505199,0.506087,0.714435,0.511936,0.62342,0.508184
0.555415,0.580235,0.615177,0.629136,0.640556,0.743766,0.681247,0.447407,0.630788,0.638232,0.465572,0.480625
1.198446,0.689659,0.620182,0.480264,0.577453,0.549178,0.618891,0.847787,0.873909,0.925774,0.902637,0.941785
0.693527,0.600733,0.6242,1.533388,1.410716,0.692614,0.702249,0.829786,0.783292,0.695726,0.854406,0.683667
1.577958,2.050481,1.284774,2.931407,1.370509,1.707769,1.438158,1.377817,1.906875,1.992907,1.265744,1.906238
0.88734,0.768981,0.82157,0.385101,1.148461,0.955513,0.616931,0.805322,0.753086,0.891565,0.711001,0.72578
0.77478,0.616156,0.855335,0.664759,0.844199,0.805475,0.674009,0.506783,0.482089,0.786331,0.70828,0.370751
1.028343,0.645432,0.626665,0.80013,0.655122,0.505734,0.880725,0.494139,1.277925,0.585707,0.779549,0.617698
0.704715,0.787658,0.62914,0.5196,0.777402,0.766541,1.417632,1.303373,0.847193,0.80085,0.554013,0.754261
0.707863,0.522518,0.440132,0.544761,0.402337,0.643781,0.526915,0.531115,0.596072,0.687172,0.621679,0.629818
1.036636,0.897099,0.747009,0.801946,0.688172,0.726901,0.562144,0.788271,1.549406,0.921576,1.145939,0.787628
0.916017,0.729715,0.483861,0.506482,0.608908,0.713551,0.497387,0.475893,0.811864,0.294947,0.558013,0.508381
2.140905,0.973257,0.746485,0.664978,1.551346,1.529306,0.991374,1.134938,1.247068,1.093045,1.217741,1.774764
0.460448,0.515754,0.504551,0.606717,0.660157,0.384466,0.398062,0.372643,0.492748,0.453159,0.538643,0.737595
0.598619,0.722128,0.628563,0.653086,0.933116,0.633174,0.662498,0.497594,0.645788,0.668728,0.845017,0.837998
0.635133,0.6913,0.68171,0.819762,0.767496,0.687953,0.70751,0.516865,0.703255,0.636221,0.67218,0.613621
0.74768,0.594087,0.532255,0.476614,0.834099,0.639989,0.683989,0.546513,0.848125,0.399023,0.58039,0.517855
0.984427,1.308077,1.32099,0.956701,0.751205,0.76934,0.714888,0.790673,1.199529,0.84383,1.615871,0.805102
0.565349,0.958746,1.060644,0.581432,1.287373,0.622067,1.541814,0.548413,1.588668,1.72855,0.638172,0.513841
0.702509,0.509294,0.445205,0.535415,0.526699,0.472747,0.346607,0.552616,0.4864,0.4975,0.556058,0.513454
0.838112,1.012921,1.122968,0.823433,0.898187,0.991034,0.64387,0.723156,0.929915,0.874195,0.723952,0.657118
1.041062,0.708092,0.81797,0.727617,0.862476,0.611317,0.804811,0.853327,0.823101,1.05449,1.079457,0.715052
1.287855,0.787972,0.927559,0.63992,0.666675,0.631681,0.731606,0.846219,1.070319,0.748554,0.827916,0.782394
1.103904,1.26203,0.97358,1.448158,0.958096,0.873238,0.840784,0.694054,0.799679,1.517773,1.902276,1.303534
1.021848,0.856305,0.937543,0.735383,0.837742,0.520634,0.922941,1.227757,1.437548,1.127516,1.230791,0.685284
0.888234,0.667094,0.915668,0.564248,0.742671,0.752682,1.517344,0.721841,0.684673,0.707344,0.654195,0.550422
0.555103,0.519867,0.40615,0.394349,0.446879,0.490513,0.412411,0.494786,0.503647,0.55518,0.553784,0.400823
0.882889,0.608095,0.753518,0.735886,0.758825,0.520227,1.259392,0.521308,0.683431,1.069891,1.31437,0.984995
1.232581,0.775329,1.009234,1.096614,0.860452,0.91762,1.047189,0.96359,1.614973,1.226184,1.032302,1.068405
0.816997,0.819015,0.781907,0.851571,0.8683,0.670931,0.887724,0.602874,0.652077,0.834633,0.842098,0.823166
0.589129,0.432837,0.448474,0.540421,0.439857,0.501443,0.50186,0.469778,0.541521,0.52944,0.888477,0.957245
1.109581,0.598115,0.588477,0.503937,0.594632,0.672776,0.827217,0.988772,0.762449,0.874152,0.670086,0.587328
0.238348,0.636228,0.486348,0.466859,0.625458,0.776484,0.639003,0.155781,0.552115,0.383996,0.640204,0.420815
0.712339,0.554527,0.840547,0.557196,1.537986,1.360262,0.840416,0.899172,0.680053,0.75637,0.806731,0.601677
0.62432,0.38887,0.471625,0.424053,1.171753,0.319909,0.451476,0.515187,0.519041,0.549714,0.285898,0.463375
0.677299,0.474591,0.49818,0.576511,0.835238,1.085745,0.806675,0.606925,0.483811,0.63946,0.616229,0.91848
0.691799,0.671583,0.671691,0.898711,1.367092,0.982144,0.78214,0.719062,0.539749,0.682204,0.883351,0.894295
0.935222,1.03265,0.787659,0.58399,0.791362,0.803299,1.125642,0.96964,1.262393,1.29337,0.98719,1.204152
0.496354,0.562208,0.571448,0.58516,0.620684,0.662358,0.60683,0.566668,0.536506,0.668798,0.689931,0.565155
1.640144,1.24082,1.288693,0.950919,0.625046,0.65237,0.623388,1.617743,1.609072,1.558853,1.805409,1.573466
0.636271,0.702024,0.615682,0.586575,0.845076,0.527084,0.506822,0.508517,0.840555,0.583757,0.902408,0.652976
0.728553,0.637476,0.567226,0.664858,0.618693,0.524337,0.446915,0.521635,0.666842,0.620577,0.639438,0.550803
1.395085,0.901645,1.041521,0.956109,0.852285,0.797142,1.722133,0.784432,1.053409,1.149331,0.969064,1.030278
0.981725,0.614158,0.813439,0.724925,0.662518,0.584386,0.641342,0.651836,0.679504,0.704827,0.660358,0.776078
0.903826,1.202194,0.902659,0.847951,0.911027,0.770374,0.82489,0.817926,1.012076,1.146715,0.993626,1.497396
1.30487,0.911711,0.712043,0.785451,0.916695,0.87582,1.132405,1.064242,1.1129,0.77316,1.330807,0.777679
0.823932,0.687684,0.659752,0.854941,0.811685,0.743898,0.645416,0.674843,0.731575,1.114608,0.931222,0.852141
0.927805,0.719327,0.619729,0.567692,0.599982,0.683075,0.883418,0.671066,0.791653,0.838943,0.670882,0.825404
0.554174,0.58459,0.522407,0.617567,0.710779,0.552877,0.524049,0.550423,0.631027,0.68607,0.669714,0.747363
0.974494,1.034857,0.471119,0.409157,1.24379,0.462407,0.51024,0.421813,0.70417,0.852117,0.454154,0.437152
1.3881,0.859391,0.801221,0.612666,0.969785,0.6009,0.696862,0.769961,0.6343,0.601142,0.84306,1.227153
2.192403,0.906808,0.784319,0.823302,0.735097,0.864889,0.828016,0.772928,0.655615,0.842566,0.802743,0.819243
0.494506,0.587538,0.649379,0.64956,0.57353,0.632887,0.527038,0.232924,0.605696,0.691357,0.515872,0.548755
0.647342,0.6087,0.590398,0.608178,0.922229,1.064702,1.581553,0.495465,0.524324,0.707574,0.482893,0.678536
0.889444,0.903138,0.805328,0.730135,0.998354,0.707712,0.720824,0.589361,0.814815,0.911418,0.54143,0.726672
0.974698,0.879054,1.985884,3.235189,1.501294,0.695388,1.326666,0.839024,1.067941,0.804015,1.21063,0.69597
0.788497,1.191413,0.465141,0.288148,0.44918,0.304561,0.470666,0.247284,0.630332,0.514196,0.821033,0.470356
0.882526,0.938817,0.560969,0.661525,1.193202,0.556388,0.712194,0.652794,1.567735,0.702667,0.694773,0.68039
0.427978,0.446549,0.448016,2.498105,0.431502,0.414651,0.467545,0.610197,0.501725,0.465685,0.466496,0.43411
0.633895,0.608635,0.616454,0.650254,0.622883,0.624542,0.543,0.566975,0.651429,0.660476,0.615599,0.603906
0.431974,0.464747,0.470009,0.454989,0.507206,0.52304,0.503709,0.405761,0.579307,0.519211,0.452878,0.492422
1.900345,0.863451,0.817345,1.259549,0.84266,0.850875,0.705444,1.141059,0.727614,1.07146,0.674413,0.837052
0.734218,1.408112,1.290292,0.889596,0.918849,1.303707,0.66521,0.62723,0.642784,1.093081,0.974706,0.749447
0.834513,0.623384,0.493992,0.657437,0.603085,0.496287,0.598979,0.457062,0.681002,1.050718,0.762959,0.800264
1.047852,2.123161,0.931734,1.177104,0.614452,1.287626,0.673155,0.648336,1.092703,1.264163,1.026591,0.81011
0.938617,0.75634,0.622872,0.622754,0.689473,0.668517,0.589218,1.008206,0.791474,1.290547,0.788484,0.752597
1.547802,0.782985,0.772502,0.71135,0.693401,0.766938,0.66403,1.000158,0.890612,0.753836,0.937576,0.759277
0.915079,0.626771,0.520639,0.588831,0.560853,0.503791,0.49384,0.656311,0.5992,0.757255,0.743023,0.456167
